Date_Exploitation,VT,Heure_Deb_Course_Theo,Sens,Rame,SV,Rang_Course,Num_Arret,Nom_Arret,Heure_Arret_Theo,Montées,Descentes
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5045,LIBERATION,15:40:09  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5046,BORRIGLIONE,15:41:24  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5047,VALROSE UNIV.,15:42:59  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5048,GORBELLA,15:45:23  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5049,LE RAY,15:47:13  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5050,COMTE DE FALICON,15:48:36  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5051,HENRI SAPPIA,15:50:13  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5011,HENRI SAPPIA,15:57:00  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5012,COMTE DE FALICON,15:58:16  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5013,LE RAY,15:59:24  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5014,GORBELLA,16:01:15  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5015,VALROSE UNIV.,16:03:30  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5016,BORRIGLIONE,16:05:08  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5017,LIBERATION,16:06:26  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5018,GARE THIERS,16:08:26  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5019,JEAN MEDECIN,16:10:22  ,0,0
2017/07/09,VT102,15:54:00  ,A,1015,2,32,5020,MASSENA,16:12:11  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5020,MASSENA,16:16:00  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5043,JEAN MEDECIN,16:18:04  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5044,GARE THIERS,16:20:11  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5045,LIBERATION,16:22:09  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5046,BORRIGLIONE,16:23:24  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5047,VALROSE UNIV.,16:24:59  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5048,GORBELLA,16:27:23  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5049,LE RAY,16:29:13  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5050,COMTE DE FALICON,16:30:36  ,0,0
2017/07/09,VT102,16:13:00  ,R,1015,2,33,5051,HENRI SAPPIA,16:32:13  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5011,HENRI SAPPIA,16:39:00  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5012,COMTE DE FALICON,16:40:16  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5013,LE RAY,16:41:24  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5014,GORBELLA,16:43:15  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5015,VALROSE UNIV.,16:45:30  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5016,BORRIGLIONE,16:47:08  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5017,LIBERATION,16:48:26  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5018,GARE THIERS,16:50:26  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5019,JEAN MEDECIN,16:52:22  ,0,0
2017/07/09,VT102,16:36:00  ,A,1015,2,34,5020,MASSENA,16:54:11  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5020,MASSENA,16:58:00  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5043,JEAN MEDECIN,17:00:04  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5044,GARE THIERS,17:02:11  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5045,LIBERATION,17:04:09  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5046,BORRIGLIONE,17:05:24  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5047,VALROSE UNIV.,17:06:59  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5048,GORBELLA,17:09:23  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5049,LE RAY,17:11:13  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5050,COMTE DE FALICON,17:12:36  ,0,0
2017/07/09,VT102,16:55:00  ,R,1015,2,35,5051,HENRI SAPPIA,17:14:13  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5011,HENRI SAPPIA,17:21:00  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5012,COMTE DE FALICON,17:22:16  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5013,LE RAY,17:23:24  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5014,GORBELLA,17:25:15  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5015,VALROSE UNIV.,17:27:30  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5016,BORRIGLIONE,17:29:08  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5017,LIBERATION,17:30:26  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5018,GARE THIERS,17:32:26  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5019,JEAN MEDECIN,17:34:22  ,0,0
2017/07/09,VT102,17:18:00  ,A,1015,2,36,5020,MASSENA,17:36:11  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5020,MASSENA,17:38:00  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5043,JEAN MEDECIN,17:40:03  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5044,GARE THIERS,17:42:03  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5045,LIBERATION,17:44:06  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5046,BORRIGLIONE,17:45:20  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5047,VALROSE UNIV.,17:46:54  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5048,GORBELLA,17:49:16  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5049,LE RAY,17:51:09  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5050,COMTE DE FALICON,17:52:33  ,0,0
2017/07/09,VT102,17:37:00  ,R,1015,2,37,5051,HENRI SAPPIA,17:54:11  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5011,HENRI SAPPIA,18:01:00  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5012,COMTE DE FALICON,18:02:14  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5013,LE RAY,18:03:21  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5014,GORBELLA,18:05:12  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5015,VALROSE UNIV.,18:07:25  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5016,BORRIGLIONE,18:09:02  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5017,LIBERATION,18:10:18  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5018,GARE THIERS,18:12:22  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5019,JEAN MEDECIN,18:14:30  ,0,0
2017/07/09,VT102,18:00:00  ,A,1015,2,38,5020,MASSENA,18:16:19  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5020,MASSENA,18:19:00  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5043,JEAN MEDECIN,18:21:02  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5044,GARE THIERS,18:22:59  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5045,LIBERATION,18:24:58  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5046,BORRIGLIONE,18:26:10  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5047,VALROSE UNIV.,18:27:41  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5048,GORBELLA,18:30:00  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5049,LE RAY,18:31:51  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5050,COMTE DE FALICON,18:33:13  ,0,0
2017/07/09,VT102,18:19:00  ,R,1015,2,39,5051,HENRI SAPPIA,18:34:48  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5011,HENRI SAPPIA,18:43:00  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5012,COMTE DE FALICON,18:44:14  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5013,LE RAY,18:45:21  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5014,GORBELLA,18:47:12  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5015,VALROSE UNIV.,18:49:25  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5016,BORRIGLIONE,18:51:02  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5017,LIBERATION,18:52:18  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5018,GARE THIERS,18:54:22  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5019,JEAN MEDECIN,18:56:30  ,0,0
2017/07/09,VT102,18:42:00  ,A,1015,2,40,5020,MASSENA,18:58:19  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5020,MASSENA,19:01:00  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5043,JEAN MEDECIN,19:03:00  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5044,GARE THIERS,19:05:00  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5045,LIBERATION,19:07:00  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5046,BORRIGLIONE,19:08:11  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5047,VALROSE UNIV.,19:09:42  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5048,GORBELLA,19:12:00  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5049,LE RAY,19:14:00  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5050,COMTE DE FALICON,19:15:23  ,0,0
2017/07/09,VT102,19:01:00  ,R,1015,2,41,5051,HENRI SAPPIA,19:17:00  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5011,HENRI SAPPIA,19:24:00  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5012,COMTE DE FALICON,19:25:15  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5013,LE RAY,19:26:22  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5014,GORBELLA,19:28:16  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5015,VALROSE UNIV.,19:30:31  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5016,BORRIGLIONE,19:32:09  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5017,LIBERATION,19:33:26  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5018,GARE THIERS,19:35:31  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5019,JEAN MEDECIN,19:37:35  ,0,0
2017/07/09,VT102,19:24:00  ,A,1015,2,42,5020,MASSENA,19:39:33  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5020,MASSENA,19:43:00  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5043,JEAN MEDECIN,19:45:00  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5044,GARE THIERS,19:47:00  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5045,LIBERATION,19:49:00  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5046,BORRIGLIONE,19:50:11  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5047,VALROSE UNIV.,19:51:42  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5048,GORBELLA,19:54:00  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5049,LE RAY,19:55:00  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5050,COMTE DE FALICON,19:56:23  ,0,0
2017/07/09,VT102,19:43:00  ,R,1015,2,43,5051,HENRI SAPPIA,19:58:00  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5011,HENRI SAPPIA,20:10:00  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5012,COMTE DE FALICON,20:11:15  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5013,LE RAY,20:12:22  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5014,GORBELLA,20:14:16  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5015,VALROSE UNIV.,20:16:31  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5016,BORRIGLIONE,20:18:09  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5017,LIBERATION,20:19:26  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5018,GARE THIERS,20:21:31  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5019,JEAN MEDECIN,20:23:35  ,0,0
2017/07/09,VT102,20:10:00  ,A,1015,2,44,5020,MASSENA,20:25:33  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5020,MASSENA,20:29:00  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5043,JEAN MEDECIN,20:31:00  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5044,GARE THIERS,20:33:00  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5045,LIBERATION,20:35:00  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5046,BORRIGLIONE,20:36:11  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5047,VALROSE UNIV.,20:37:42  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5048,GORBELLA,20:40:00  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5049,LE RAY,20:41:00  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5050,COMTE DE FALICON,20:42:23  ,0,0
2017/07/09,VT102,20:29:00  ,R,1015,2,45,5051,HENRI SAPPIA,20:44:00  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5011,HENRI SAPPIA,21:00:00  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5012,COMTE DE FALICON,21:01:15  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5013,LE RAY,21:02:22  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5014,GORBELLA,21:04:16  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5015,VALROSE UNIV.,21:06:31  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5016,BORRIGLIONE,21:08:09  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5017,LIBERATION,21:09:26  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5018,GARE THIERS,21:11:31  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5019,JEAN MEDECIN,21:13:35  ,0,0
2017/07/09,VT102,21:00:00  ,A,1015,2,46,5020,MASSENA,21:15:33  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5020,MASSENA,21:23:00  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5043,JEAN MEDECIN,21:25:00  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5044,GARE THIERS,21:27:00  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5045,LIBERATION,21:29:00  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5046,BORRIGLIONE,21:30:11  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5047,VALROSE UNIV.,21:31:42  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5048,GORBELLA,21:34:00  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5049,LE RAY,21:35:00  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5050,COMTE DE FALICON,21:36:23  ,0,0
2017/07/09,VT102,21:23:00  ,R,1015,2,47,5051,HENRI SAPPIA,21:38:00  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5011,HENRI SAPPIA,22:00:00  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5012,COMTE DE FALICON,22:01:15  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5013,LE RAY,22:02:22  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5014,GORBELLA,22:04:16  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5015,VALROSE UNIV.,22:06:31  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5016,BORRIGLIONE,22:08:09  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5017,LIBERATION,22:09:26  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5018,GARE THIERS,22:11:31  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5019,JEAN MEDECIN,22:13:35  ,0,0
2017/07/09,VT102,22:00:00  ,A,1015,2,48,5020,MASSENA,22:15:33  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5020,MASSENA,22:28:00  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5043,JEAN MEDECIN,22:30:00  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5044,GARE THIERS,22:32:00  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5045,LIBERATION,22:34:00  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5046,BORRIGLIONE,22:35:11  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5047,VALROSE UNIV.,22:36:42  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5048,GORBELLA,22:39:00  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5049,LE RAY,22:40:00  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5050,COMTE DE FALICON,22:41:23  ,0,0
2017/07/09,VT102,22:28:00  ,R,1015,2,49,5051,HENRI SAPPIA,22:43:00  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5011,HENRI SAPPIA,23:00:00  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5012,COMTE DE FALICON,23:01:15  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5013,LE RAY,23:02:22  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5014,GORBELLA,23:04:16  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5015,VALROSE UNIV.,23:06:31  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5016,BORRIGLIONE,23:08:09  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5017,LIBERATION,23:09:26  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5018,GARE THIERS,23:11:31  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5019,JEAN MEDECIN,23:13:35  ,0,0
2017/07/09,VT102,23:00:00  ,A,1015,2,50,5020,MASSENA,23:15:33  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5020,MASSENA,23:28:00  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5043,JEAN MEDECIN,23:30:00  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5044,GARE THIERS,23:32:00  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5045,LIBERATION,23:34:00  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5046,BORRIGLIONE,23:35:11  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5047,VALROSE UNIV.,23:36:42  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5048,GORBELLA,23:39:00  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5049,LE RAY,23:40:00  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5050,COMTE DE FALICON,23:41:23  ,0,0
2017/07/09,VT102,23:28:00  ,R,1015,2,51,5051,HENRI SAPPIA,23:43:00  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5011,HENRI SAPPIA,23:50:00  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5012,COMTE DE FALICON,23:51:15  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5013,LE RAY,23:52:22  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5014,GORBELLA,23:54:16  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5015,VALROSE UNIV.,23:56:31  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5016,BORRIGLIONE,23:58:09  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5017,LIBERATION,23:59:26  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5018,GARE THIERS,00:01:31  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5019,JEAN MEDECIN,00:03:35  ,0,0
2017/07/09,VT102,23:50:00  ,A,1015,2,52,5020,MASSENA,00:05:33  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5020,MASSENA,00:15:00  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5043,JEAN MEDECIN,00:17:00  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5044,GARE THIERS,00:19:00  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5045,LIBERATION,00:21:00  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5046,BORRIGLIONE,00:22:11  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5047,VALROSE UNIV.,00:23:42  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5048,GORBELLA,00:26:00  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5049,LE RAY,00:27:00  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5050,COMTE DE FALICON,00:28:23  ,0,0
2017/07/09,VT102,00:15:00  ,R,1015,2,53,5051,HENRI SAPPIA,00:30:00  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5011,HENRI SAPPIA,00:50:00  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5012,COMTE DE FALICON,00:51:15  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5013,LE RAY,00:52:22  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5014,GORBELLA,00:54:16  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5015,VALROSE UNIV.,00:56:31  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5016,BORRIGLIONE,00:58:09  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5017,LIBERATION,00:59:26  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5018,GARE THIERS,01:01:31  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5019,JEAN MEDECIN,01:03:35  ,0,0
2017/07/09,VT102,00:50:00  ,A,1015,2,54,5020,MASSENA,01:05:33  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5020,MASSENA,01:10:00  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5043,JEAN MEDECIN,01:12:00  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5044,GARE THIERS,01:14:00  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5045,LIBERATION,01:16:00  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5046,BORRIGLIONE,01:17:11  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5047,VALROSE UNIV.,01:18:42  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5048,GORBELLA,01:21:00  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5049,LE RAY,01:22:00  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5050,COMTE DE FALICON,01:23:23  ,0,0
2017/07/09,VT102,01:10:00  ,R,1015,2,55,5051,HENRI SAPPIA,01:25:00  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5011,HENRI SAPPIA,01:35:00  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5012,COMTE DE FALICON,01:36:15  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5013,LE RAY,01:37:22  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5014,GORBELLA,01:39:16  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5015,VALROSE UNIV.,01:41:31  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5016,BORRIGLIONE,01:43:09  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5017,LIBERATION,01:44:26  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5018,GARE THIERS,01:46:31  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5019,JEAN MEDECIN,01:48:35  ,0,0
2017/07/09,VT102,01:35:00  ,A,1015,2,56,5020,MASSENA,01:50:33  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5020,MASSENA,02:00:00  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5043,JEAN MEDECIN,02:02:00  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5044,GARE THIERS,02:04:00  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5045,LIBERATION,02:06:00  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5046,BORRIGLIONE,02:07:11  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5047,VALROSE UNIV.,02:08:42  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5048,GORBELLA,02:11:00  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5049,LE RAY,02:12:00  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5050,COMTE DE FALICON,02:13:23  ,0,0
2017/07/09,VT102,02:00:00  ,R,1015,2,57,5051,HENRI SAPPIA,02:15:00  ,0,0
2017/07/09,VT102,02:15:01  ,R,1015,2,58,398,DEPOT TRAM,02:19:59  ,0,0
